#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   02:56:55      0  15002     21    100      7      0      0 
 20230921   02:57:00      0  14670     21    100      7      0      0 
 20230921   02:57:05      0  15010     21     99      5      0      0 
 20230921   02:57:10      0  15016     21    100      7      0      0 
 20230921   02:57:15      0  15018     21    100      6      0      0 
 20230921   02:57:20      0  15090     21     99      5      0      0 
 20230921   02:57:25      0  15086     21    100      5      0      0 
 20230921   02:57:30      0  15084     21     96      7      0      0 
 20230921   02:57:35      0  14882     21    100      5      0      0 
 20230921   02:57:40      0  15066     21    100      6      0      0 
 20230921   02:57:45      0  15064     21    100      4      0      0 
 20230921   02:57:50      0  15080     21    100      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   02:57:55      0  15080     21    100      6      0      0 
 20230921   02:58:00      0  15104     21    100      5      0      0 
 20230921   02:58:05      0  14718     21     95      4      0      0 
 20230921   02:58:10      0  15082     21    100      6      0      0 
 20230921   02:58:15      0  15094     21    100      6      0      0 
 20230921   02:58:20      0  15078     21    100      6      0      0 
 20230921   02:58:25      0  15090     21    100      6      0      0 
 20230921   02:58:30      0  15108     21    100      6      0      0 
 20230921   02:58:35      0  15080     21    100      7      0      0 
 20230921   02:58:40      0  15098     21    100      7      0      0 
 20230921   02:58:45      0  15094     21     99      6      0      0 
 20230921   02:58:50      0  15120     21     98      5      0      0 
 20230921   02:58:55      0  15172     21    100      6      0      0 
 20230921   02:59:00      0  15062     21    100      7      0      0 
 20230921   02:59:05      0  15276     21    100      4      0      0 
 20230921   02:59:10      0  15276     21    100      4      0      0 
 20230921   02:59:15      0  14926     21    100      4      0      0 
 20230921   02:59:20      0  14822     21    100      4      0      0 
 20230921   02:59:25      0  15114     21    100      4      0      0 
 20230921   02:59:30      0  15276     21    100      4      0      0 
 20230921   02:59:35      0  15294     21    100      7      0      0 
 20230921   02:59:40      0  15140     21    100      6      0      0 
 20230921   02:59:45      0  15316     21     83      6      0      0 
 20230921   02:59:50      0  15316     21    100      6      0      0 
 20230921   02:59:55      0  15128     21    100      4      0      0 
 20230921   03:00:00      0  15308     21     86      4      0      0 
 20230921   03:00:05      0  15128     21    100      6      0      0 
 20230921   03:00:10      0  15308     21    100      4      0      0 
 20230921   03:00:15      0  15320     21    100      6      0      0 
 20230921   03:00:20      0  15100     21     79      6      0      0 
 20230921   03:00:25      0  15310     21    100      5      0      0 
 20230921   03:00:30      0  15312     21    100      7      0      0 
 20230921   03:00:35      0  15300     21    100      4      0      0 
 20230921   03:00:40      0  15308     21     99      6      0      0 
 20230921   03:00:45      0  15310     21    100      5      0      0 
 20230921   03:00:50      0  15312     21    100      4      0      0 
 20230921   03:00:55      0  15322     21    100      4      0      0 
 20230921   03:01:00      0  15322     21    100      5      0      0 
 20230921   03:01:05      0  15312     21    100      7      0      0 
 20230921   03:01:10      0  15312     21    100      6      0      0 
 20230921   03:01:15      0  15316     21     99      6      0      0 
 20230921   03:01:20      0  15302     21     98      5      0      0 
 20230921   03:01:25      0  14936     21    100      7      0      0 
 20230921   03:01:30      0  15322     21    100      7      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:01:35      0  15362     21    100      5      0      0 
 20230921   03:01:40      0  15442     21    100      7      0      0 
 20230921   03:01:45      0  15504     21    100      7      0      0 
 20230921   03:01:50      0  15178     21     72      5      0      0 
 20230921   03:01:55      0  15524     21    100      6      0      0 
 20230921   03:02:00      0  15564     21    100      7      0      0 
 20230921   03:02:05      0  15560     21    100      7      0      0 
 20230921   03:02:10      0  15182     21    100      6      0      0 
 20230921   03:02:16      0  15546     21    100      5      0      0 
 20230921   03:02:21      0  15546     21    100      5      0      0 
 20230921   03:02:26      0  15546     21    100      5      0      0 
 20230921   03:02:31      0  15550     21    100      5      0      0 
 20230921   03:02:36      0  15560     21     99      7      0      0 
 20230921   03:02:41      0  15560     21    100      5      0      0 
 20230921   03:02:46      0  15544     21    100      5      0      0 
 20230921   03:02:51      0  15554     21    100      7      0      0 
 20230921   03:02:56      0  15354     21    100      7      0      0 
 20230921   03:03:01      0  15380     21    100      5      0      0 
 20230921   03:03:06      0  15542     21    100      5      0      0 
 20230921   03:03:11      0  15562     21    100      6      0      0 
 20230921   03:03:16      0  15556     21    100      5      0      0 
 20230921   03:03:21      0  15556     21    100      5      0      0 
 20230921   03:03:26      0  15388     21    100      6      0      0 
 20230921   03:03:31      0  15556     21    100      5      0      0 
 20230921   03:03:36      0  15556     21    100      7      0      0 
 20230921   03:03:41      0  15556     21    100      5      0      0 
 20230921   03:03:46      0  15370     21    100      5      0      0 
 20230921   03:03:51      0  15364     21    100      5      0      0 
 20230921   03:03:56      0  15556     21    100      5      0      0 
 20230921   03:04:01      0  15556     21    100      5      0      0 
 20230921   03:04:06      0  15556     21    100      5      0      0 
 20230921   03:04:11      0  15556     21    100      5      0      0 
 20230921   03:04:16      0  15556     21    100      5      0      0 
 20230921   03:04:21      0  15556     21    100      5      0      0 
 20230921   03:04:26      0  15556     21    100      5      0      0 
 20230921   03:04:31      0  15556     21    100      5      0      0 
 20230921   03:04:36      0  15556     21    100      6      0      0 
 20230921   03:04:41      0  15556     21    100      5      0      0 
 20230921   03:04:46      0  15556     21    100      5      0      0 
 20230921   03:04:51      0  15556     21     96      5      0      0 
 20230921   03:04:56      0  15556     21    100      5      0      0 
 20230921   03:05:01      0  15556     21    100      5      0      0 
 20230921   03:05:06      0  15556     21    100      7      0      0 
 20230921   03:05:11      0  15556     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:05:16      0  15556     21    100      5      0      0 
 20230921   03:05:21      0  15556     21    100      5      0      0 
 20230921   03:05:26      0  15556     21    100      7      0      0 
 20230921   03:05:31      0  15556     21    100      6      0      0 
 20230921   03:05:36      0  15538     21    100      7      0      0 
 20230921   03:05:41      0  15556     21    100      7      0      0 
 20230921   03:05:46      0  15400     21    100      6      0      0 
 20230921   03:05:51      0  15556     21    100      5      0      0 
 20230921   03:05:56      0  15556     21    100      5      0      0 
 20230921   03:06:01      0  15556     21    100      5      0      0 
 20230921   03:06:06      0  15556     21    100      4      0      0 
 20230921   03:06:11      0  15556     21    100      6      0      0 
 20230921   03:06:16      0  15556     21    100      6      0      0 
 20230921   03:06:21      0  15556     21    100      5      0      0 
 20230921   03:06:26      0  15556     21    100      5      0      0 
 20230921   03:06:31      0  15556     21    100      5      0      0 
 20230921   03:06:36      0  15390     21    100      5      0      0 
 20230921   03:06:41      0  15556     21    100      7      0      0 
 20230921   03:06:46      0  15556     21    100      5      0      0 
 20230921   03:06:51      0  15556     21    100      5      0      0 
 20230921   03:06:56      0  15556     21    100      5      0      0 
 20230921   03:07:01      0  15556     21    100      6      0      0 
 20230921   03:07:06      0  15388     21     96      5      0      0 
 20230921   03:07:11      0  15556     21    100      5      0      0 
 20230921   03:07:16      0  15298     21    100      5      0      0 
 20230921   03:07:21      0  15556     21    100      5      0      0 
 20230921   03:07:26      0  15556     21     84      4      0      0 
 20230921   03:07:31      0  15390     21    100      5      0      0 
 20230921   03:07:36      0  15556     21    100      4      0      0 
 20230921   03:07:41      0  15556     21    100      4      0      0 
 20230921   03:07:46      0  15556     21    100      5      0      0 
 20230921   03:07:51      0  15556     21    100      5      0      0 
 20230921   03:07:56      0  15402     21    100      5      0      0 
 20230921   03:08:01      0  15556     21    100      7      0      0 
 20230921   03:08:06      0  15556     21     99      7      0      0 
 20230921   03:08:11      0  15556     21    100      6      0      0 
 20230921   03:08:16      0  15556     21    100      5      0      0 
 20230921   03:08:21      0  15556     21    100      5      0      0 
 20230921   03:08:26      0  15390     21    100      6      0      0 
 20230921   03:08:31      0  15556     21    100      5      0      0 
 20230921   03:08:36      0  15556     21    100      5      0      0 
 20230921   03:08:41      0  15556     21    100      5      0      0 
 20230921   03:08:46      0  15556     21    100      5      0      0 
 20230921   03:08:51      0  15556     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:08:56      0  15556     21    100      5      0      0 
 20230921   03:09:01      0  15388     21    100      5      0      0 
 20230921   03:09:06      0  15556     21    100      5      0      0 
 20230921   03:09:11      0  15390     21    100      5      0      0 
 20230921   03:09:16      0  15310     21    100      5      0      0 
 20230921   03:09:22      0  15556     21    100      5      0      0 
 20230921   03:09:27      0  15556     21    100      6      0      0 
 20230921   03:09:32      0  15556     21    100      7      0      0 
 20230921   03:09:37      0  15556     21     96      5      0      0 
 20230921   03:09:42      0  15556     21    100      5      0      0 
 20230921   03:09:47      0  15556     21    100      5      0      0 
 20230921   03:09:52      0  15556     21    100      7      0      0 
 20230921   03:09:57      0  15556     21    100      5      0      0 
 20230921   03:10:02      0  15556     21    100      5      0      0 
 20230921   03:10:07      0  15556     21    100      7      0      0 
 20230921   03:10:12      0  15556     21    100      5      0      0 
 20230921   03:10:17      0  15556     21    100      5      0      0 
 20230921   03:10:22      0  15556     21    100      5      0      0 
 20230921   03:10:27      0  15556     21    100      5      0      0 
 20230921   03:10:32      0  15556     21    100      5      0      0 
 20230921   03:10:37      0  15556     21    100      5      0      0 
 20230921   03:10:42      0  15556     21    100      5      0      0 
 20230921   03:10:47      0  15390     21    100      5      0      0 
 20230921   03:10:52      0  15556     21    100      7      0      0 
 20230921   03:10:57      0  15556     21    100      5      0      0 
 20230921   03:11:02      0  15556     21    100      5      0      0 
 20230921   03:11:07      0  15034     21    100      7      0      0 
 20230921   03:11:12      0  15382     21    100      5      0      0 
 20230921   03:11:17      0  15556     21    100      6      0      0 
 20230921   03:11:22      0  15556     21    100      4      0      0 
 20230921   03:11:27      0  15556     21    100      6      0      0 
 20230921   03:11:32      0  15234     21    100      5      0      0 
 20230921   03:11:37      0  15556     21     87      6      0      0 
 20230921   03:11:42      0  15556     21    100      5      0      0 
 20230921   03:11:47      0  15556     21    100      6      0      0 
 20230921   03:11:52      0  15556     21    100      5      0      0 
 20230921   03:11:57      0  15556     21    100      7      0      0 
 20230921   03:12:02      0  15556     21    100      5      0      0 
 20230921   03:12:07      0  15364     21    100      5      0      0 
 20230921   03:12:12      0  15556     21    100      5      0      0 
 20230921   03:12:17      0  15388     21    100      5      0      0 
 20230921   03:12:22      0  15556     21     90      5      0      0 
 20230921   03:12:27      0  15556     21    100      4      0      0 
 20230921   03:12:32      0  15388     21    100      4      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:12:37      0  15556     21    100      6      0      0 
 20230921   03:12:42      0  15394     21    100      4      0      0 
 20230921   03:12:47      0  15556     21    100      5      0      0 
 20230921   03:12:52      0  15556     21    100      6      0      0 
 20230921   03:12:57      0  15556     21    100      4      0      0 
 20230921   03:13:02      0  15556     21    100      4      0      0 
 20230921   03:13:07      0  15556     21    100      6      0      0 
 20230921   03:13:12      0  15556     21    100      5      0      0 
 20230921   03:13:17      0  15034     21    100      7      0      0 
 20230921   03:13:22      0  15364     21    100      4      0      0 
 20230921   03:13:27      0  15556     21    100      4      0      0 
 20230921   03:13:32      0  15556     21    100      4      0      0 
 20230921   03:13:37      0  15556     21    100      5      0      0 
 20230921   03:13:42      0  15556     21    100      4      0      0 
 20230921   03:13:47      0  15556     21    100      4      0      0 
 20230921   03:13:52      0  15556     21     95      4      0      0 
 20230921   03:13:57      0  15556     21    100      5      0      0 
 20230921   03:14:02      0  15524     21    100      5      0      0 
 20230921   03:14:07      0  15556     21    100      4      0      0 
 20230921   03:14:12      0  15556     21    100      4      0      0 
 20230921   03:14:17      0  15556     21    100      6      0      0 
 20230921   03:14:22      0  15556     21    100      5      0      0 
 20230921   03:14:27      0  15376     21    100      5      0      0 
 20230921   03:14:32      0  15556     21    100      6      0      0 
 20230921   03:14:37      0  15556     21    100      6      0      0 
 20230921   03:14:42      0  15370     21    100      5      0      0 
 20230921   03:14:47      0  15556     21    100      5      0      0 
 20230921   03:14:52      0  15556     21    100      5      0      0 
 20230921   03:14:57      0  15556     21    100      6      0      0 
 20230921   03:15:02      0  15556     21    100      6      0      0 
 20230921   03:15:07      0  15556     21    100      5      0      0 
 20230921   03:15:12      0  15556     21    100      5      0      0 
 20230921   03:15:17      0  15556     21    100      4      0      0 
 20230921   03:15:22      0  15556     21    100      4      0      0 
 20230921   03:15:27      0  15320     21     82      6      0      0 
 20230921   03:15:32      0  15388     21     99      5      0      0 
 20230921   03:15:37      0  15556     21    100      5      0      0 
 20230921   03:15:42      0  15400     21    100      5      0      0 
 20230921   03:15:47      0  15556     21    100      5      0      0 
 20230921   03:15:52      0  15556     21    100      5      0      0 
 20230921   03:15:57      0  15030     21    100      5      0      0 
 20230921   03:16:02      0  15556     21    100      5      0      0 
 20230921   03:16:07      0  15556     21    100      6      0      0 
 20230921   03:16:12      0  15400     21    100      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:16:17      0  15556     21    100      5      0      0 
 20230921   03:16:22      0  15556     21    100      6      0      0 
 20230921   03:16:27      0  15556     21    100      6      0      0 
 20230921   03:16:32      0  15556     21    100      5      0      0 
 20230921   03:16:37      0  15376     21    100      5      0      0 
 20230921   03:16:42      0  15484     21    100      5      0      0 
 20230921   03:16:47      0  15556     21    100      5      0      0 
 20230921   03:16:52      0  15556     21    100      6      0      0 
 20230921   03:16:57      0  15556     21     74      5      0      0 
 20230921   03:17:02      0  15556     21    100      7      0      0 
 20230921   03:17:07      0  15556     21    100      5      0      0 
 20230921   03:17:12      0  15364     21     99      5      0      0 
 20230921   03:17:17      0  15364     21     96      5      0      0 
 20230921   03:17:22      0  15328     21     96      5      0      0 
 20230921   03:17:27      0  15364     21     93      5      0      0 
 20230921   03:17:32      0  15364     21     99      4      0      0 
 20230921   03:17:38      0  15364     21     98      4      0      0 
 20230921   03:17:43      0  15346     21     99      5      0      0 
 20230921   03:17:48      0  15364     21     92      4      0      0 
 20230921   03:17:53      0  15364     21     96      5      0      0 
 20230921   03:17:58      0  15364     21     99      6      0      0 
 20230921   03:18:03      0  15364     21    100      4      0      0 
 20230921   03:18:08      0  15364     21     96      3      0      0 
 20230921   03:18:13      0  15364     21     97      6      0      0 
 20230921   03:18:18      0  16882     21     75      5      0      0 
 20230921   03:18:23      0  17820     21    100      9      0      0 
 20230921   03:18:28      0  18070     21     98      5      0      0 
 20230921   03:18:33      0  17614     21     98      5      0      0 
 20230921   03:18:38      0  17400     21     97      5      0      0 
 20230921   03:18:43      0  17168     21    100      6      0      0 
 20230921   03:18:48      0  17288     21    100      6      0      0 
 20230921   03:18:53      0  17052     21    100      4      0      0 
 20230921   03:18:58      0  17066     21    100      7      0      0 
 20230921   03:19:03      0  16732     21     99      7      0      0 
 20230921   03:19:08      0  17018     21    100      8      0      0 
 20230921   03:19:13      0  17148     21     99      5      0      0 
 20230921   03:19:18      0  17140     21     99      6      0      0 
 20230921   03:19:23      0  16832     21     98      7      0      0 
 20230921   03:19:28      0  16726     21     97      4      0      0 
 20230921   03:19:33      0  16912     21     99      7      0      0 
 20230921   03:19:38      0  16904     21    100      6      0      0 
 20230921   03:19:43      0  16670     21     98      6      0      0 
 20230921   03:19:48      0  16912     21     74      4      0      0 
 20230921   03:19:53      0  16936     21     89      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:19:58      0  16888     21     99      4      0      0 
 20230921   03:20:03      0  16846     21     99      7      0      0 
 20230921   03:20:08      0  16872     21     98      8      0      0 
 20230921   03:20:13      0  17000     21     99      6      0      0 
 20230921   03:20:18      0  16604     21     93      5      0      0 
 20230921   03:20:23      0  16786     21     99      4      0      0 
 20230921   03:20:28      0  16762     21     98      7      0      0 
 20230921   03:20:33      0  16958     21     97      3      0      0 
 20230921   03:20:38      0  16708     21     93      7      0      0 
 20230921   03:20:43      0  16920     21     99      4      0      0 
 20230921   03:20:48      0  17366     21     74      5      0      0 
 20230921   03:20:53      0  16978     21     99      5      0      0 
 20230921   03:20:58      0  16874     21     99      8      0      0 
 20230921   03:21:04      0  16780     21     99      6      0      0 
 20230921   03:21:09      0  16992     21     99      7      0      0 
 20230921   03:21:14      0  17252     21    100      6      0      0 
 20230921   03:21:19      0  16904     21     74      4      0      0 
 20230921   03:21:24      0  16902     21     99      6      0      0 
 20230921   03:21:29      0  16778     21     99      4      0      0 
 20230921   03:21:34      0  16850     21    100      5      0      0 
 20230921   03:21:39      0  16968     21     96      4      0      0 
 20230921   03:21:44      0  16832     21     97      4      0      0 
 20230921   03:21:49      0  17074     21     99      5      0      0 
 20230921   03:21:54      0  16828     21    100      5      0      0 
 20230921   03:21:59      0  16882     21    100      5      0      0 
 20230921   03:22:04      0  16722     21     75      5      0      0 
 20230921   03:22:09      0  17188     21     99      8      0      0 
 20230921   03:22:14      0  17310     21    100      5      0      0 
 20230921   03:22:19      0  17014     21     99      9      0      0 
 20230921   03:22:24      0  16856     21    100      4      0      0 
 20230921   03:22:29      0  17036     21     99      6      0      0 
 20230921   03:22:34      0  16598     21     99      5      0      0 
 20230921   03:22:39      0  16844     21     97      7      0      0 
 20230921   03:22:44      0  16752     21     99      5      0      0 
 20230921   03:22:49      0  17346     21    100      4      0      0 
 20230921   03:22:54      0  17232     21    100      7      0      0 
 20230921   03:22:59      0  17046     21    100      7      0      0 
 20230921   03:23:04      0  17058     21     98      8      0      0 
 20230921   03:23:09      0  17136     21     99      7      0      0 
 20230921   03:23:14      0  16680     21     88      6      0      0 
 20230921   03:23:19      0  16676     21     99      5      0      0 
 20230921   03:23:25      0  16622     21     97      5      0      0 
 20230921   03:23:30      0  16624     21    100      4      0      0 
 20230921   03:23:35      0  16642     21    100      4      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:23:40      0  16642     21     99      6      0      0 
 20230921   03:23:45      0  16642     21    100      4      0      0 
 20230921   03:23:50      0  16642     21     98      6      0      0 
 20230921   03:23:55      0  16624     21     93      5      0      0 
 20230921   03:24:00      0  16642     21     99      3      0      0 
 20230921   03:24:05      0  16642     21     99      3      0      0 
 20230921   03:24:10      0  16642     21     96      4      0      0 
 20230921   03:24:15      0  16642     21     99      6      0      0 
 20230921   03:24:20      0  16642     21     99      5      0      0 
 20230921   03:24:25      0  16642     21     96      4      0      0 
 20230921   03:24:30      0  16642     21     99      4      0      0 
 20230921   03:24:35      0  16642     21     99      6      0      0 
 20230921   03:24:40      0  16474     21    100      4      0      0 
 20230921   03:24:45      0  16642     21     97      5      0      0 
 20230921   03:24:50      0  10588     21     99      4      0      0 
 20230921   03:24:55      0  10254     21     98      4      0      0 
 20230921   03:25:00      0  10588     21    100      4      0      0 
 20230921   03:25:05      0  10588     21     99      6      0      0 
 20230921   03:25:10      0  10588     21     99      3      0      0 
 20230921   03:25:15      0  10658     21    100      5      0      0 
 20230921   03:25:20      0  10658     21    100      5      0      0 
 20230921   03:25:25      0  10648     21     94      4      0      0 
 20230921   03:25:30      0  10684     21    100      5      0      0 
 20230921   03:25:35      0  10700     21     99      6      0      0 
 20230921   03:25:40      0  10700     21    100      5      0      0 
 20230921   03:25:45      0  10674     21    100      5      0      0 
 20230921   03:25:50      0  10674     21    100      5      0      0 
 20230921   03:25:55      0  10674     21    100      6      0      0 
 20230921   03:26:00      0  10674     21    100      4      0      0 
 20230921   03:26:05      0  10674     21    100      5      0      0 
 20230921   03:26:10      0  10674     21    100      6      0      0 
 20230921   03:26:15      0  10674     21     90      6      0      0 
 20230921   03:26:20      0  10674     21     80      5      0      0 
 20230921   03:26:25      0  10674     21    100      5      0      0 
 20230921   03:26:30      0  10674     21    100      5      0      0 
 20230921   03:26:35      0  10674     21    100      7      0      0 
 20230921   03:26:40      0  10674     21     99      5      0      0 
 20230921   03:26:45      0  10674     21    100      5      0      0 
 20230921   03:26:50      0  10674     21    100      5      0      0 
 20230921   03:26:55      0  10674     21    100      5      0      0 
 20230921   03:27:00      0  10700     21    100      5      0      0 
 20230921   03:27:05      0  10610     21    100      5      0      0 
 20230921   03:27:10      0  10674     21     99      5      0      0 
 20230921   03:27:15      0  10674     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:27:20      0  10674     21    100      5      0      0 
 20230921   03:27:25      0  10674     21    100      5      0      0 
 20230921   03:27:30      0  10674     21     99      5      0      0 
 20230921   03:27:35      0  10674     21    100      5      0      0 
 20230921   03:27:41      0  10674     21     90      5      0      0 
 20230921   03:27:46      0  10532     21     77      4      0      0 
 20230921   03:27:51      0  10532     21     67      4      0      0 
 20230921   03:27:56      0  10514     21     99      6      0      0 
 20230921   03:28:01      0  10674     21    100      5      0      0 
 20230921   03:28:06      0  10674     21    100      5      0      0 
 20230921   03:28:11      0  10674     21     93      6      0      0 
 20230921   03:28:16      0  10674     21    100      5      0      0 
 20230921   03:28:21      0  10674     21    100      5      0      0 
 20230921   03:28:26      0  10674     21    100      5      0      0 
 20230921   03:28:31      0  10674     21    100      5      0      0 
 20230921   03:28:36      0  10352     21    100      5      0      0 
 20230921   03:28:41      0  10674     21    100      5      0      0 
 20230921   03:28:46      0  10674     21    100      5      0      0 
 20230921   03:28:51      0  10674     21    100      5      0      0 
 20230921   03:28:56      0  10674     21    100      5      0      0 
 20230921   03:29:01      0  10450     21    100      6      0      0 
 20230921   03:29:06      0  10674     21     98      5      0      0 
 20230921   03:29:11      0  10674     21    100      5      0      0 
 20230921   03:29:16      0  10674     21    100      5      0      0 
 20230921   03:29:21      0  10674     21    100      7      0      0 
 20230921   03:29:26      0  10674     21    100      5      0      0 
 20230921   03:29:31      0  10674     21     96      4      0      0 
 20230921   03:29:36      0  10674     21    100      4      0      0 
 20230921   03:29:41      0  10674     21     98      5      0      0 
 20230921   03:29:46      0  10674     21     95      4      0      0 
 20230921   03:29:51      0  10674     21    100      5      0      0 
 20230921   03:29:56      0  10674     21    100      6      0      0 
 20230921   03:30:01      0  10700     21    100      6      0      0 
 20230921   03:30:06      0  10674     21    100      5      0      0 
 20230921   03:30:11      0  10674     21    100      6      0      0 
 20230921   03:30:16      0  10700     21    100      5      0      0 
 20230921   03:30:21      0  10674     21    100      6      0      0 
 20230921   03:30:26      0  10674     21    100      5      0      0 
 20230921   03:30:31      0  10518     21    100      4      0      0 
 20230921   03:30:36      0  10674     21    100      5      0      0 
 20230921   03:30:41      0  10700     21    100      6      0      0 
 20230921   03:30:46      0  10674     21    100      5      0      0 
 20230921   03:30:51      0  10674     21    100      4      0      0 
 20230921   03:30:56      0  10674     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:31:01      0  10674     21    100      5      0      0 
 20230921   03:31:06      0  10532     21    100      7      0      0 
 20230921   03:31:11      0  10674     21    100      4      0      0 
 20230921   03:31:16      0  10674     21    100      4      0      0 
 20230921   03:31:21      0  10674     21    100      4      0      0 
 20230921   03:31:26      0  10674     21     94      6      0      0 
 20230921   03:31:31      0  10340     21    100      4      0      0 
 20230921   03:31:36      0  10674     21     99      4      0      0 
 20230921   03:31:41      0  10674     21    100      5      0      0 
 20230921   03:31:46      0  10700     21    100      5      0      0 
 20230921   03:31:51      0  10382     21    100      4      0      0 
 20230921   03:31:56      0  10674     21    100      4      0      0 
 20230921   03:32:01      0  10674     21    100      4      0      0 
 20230921   03:32:06      0  10674     21    100      4      0      0 
 20230921   03:32:11      0  10674     21    100      5      0      0 
 20230921   03:32:16      0  10674     21     99      7      0      0 
 20230921   03:32:21      0  10674     21    100      4      0      0 
 20230921   03:32:26      0  10674     21    100      5      0      0 
 20230921   03:32:31      0  10674     21    100      5      0      0 
 20230921   03:32:36      0  10674     21     89      5      0      0 
 20230921   03:32:41      0  10674     21    100      6      0      0 
 20230921   03:32:46      0  10700     21    100      6      0      0 
 20230921   03:32:51      0  10674     21    100      4      0      0 
 20230921   03:32:56      0  10674     21    100      4      0      0 
 20230921   03:33:01      0  10674     21    100      5      0      0 
 20230921   03:33:06      0  10674     21     98      5      0      0 
 20230921   03:33:11      0  10674     21     99      5      0      0 
 20230921   03:33:16      0  10352     21    100      4      0      0 
 20230921   03:33:21      0  10674     21    100      5      0      0 
 20230921   03:33:26      0  10674     21    100      5      0      0 
 20230921   03:33:31      0  10700     21    100      4      0      0 
 20230921   03:33:36      0  10700     21    100      6      0      0 
 20230921   03:33:41      0  10674     21    100      4      0      0 
 20230921   03:33:46      0  10674     21    100      4      0      0 
 20230921   03:33:51      0  10674     21    100      5      0      0 
 20230921   03:33:56      0  10674     21    100      4      0      0 
 20230921   03:34:01      0  10674     21     99      4      0      0 
 20230921   03:34:06      0  10700     21    100      6      0      0 
 20230921   03:34:11      0  10700     21    100      7      0      0 
 20230921   03:34:16      0  10674     21    100      4      0      0 
 20230921   03:34:21      0  10516     21    100      5      0      0 
 20230921   03:34:26      0  10508     21     74      5      0      0 
 20230921   03:34:31      0  10476     21     94      5      0      0 
 20230921   03:34:36      0  10878     21     93     17      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:34:42      0  10878     21    100     11      0      0 
 20230921   03:34:47      0  10850     21    100      4      0      0 
 20230921   03:34:52      0  11264     21    100      6      0      0 
 20230921   03:34:57      0  11310     21    100      6      0      0 
 20230921   03:35:02      0  11340     21    100      3      0      0 
 20230921   03:35:07      0  11362     21     79      4      0      0 
 20230921   03:35:12      0  11248     21    100      6      0      0 
 20230921   03:35:17      0  11394     21    100      6      0      0 
 20230921   03:35:22      0  11398     21     99      6      0      0 
 20230921   03:35:27      0  11410     21    100      6      0      0 
 20230921   03:35:32      0  11522     21    100      3      0      0 
 20230921   03:35:37      0  11530     21    100      5      0      0 
 20230921   03:35:42      0  11526     21    100      4      0      0 
 20230921   03:35:47      0  11566     21     85      3      0      0 
 20230921   03:35:52      0  11404     21    100      5      0      0 
 20230921   03:35:57      0  11584     21    100      5      0      0 
 20230921   03:36:02      0  11576     21    100      3      0      0 
 20230921   03:36:07      0  11628     21    100      3      0      0 
 20230921   03:36:12      0  11628     21    100      6      0      0 
 20230921   03:36:17      0  11328     21    100      5      0      0 
 20230921   03:36:22      0  11638     21    100      6      0      0 
 20230921   03:36:27      0  11642     21    100      4      0      0 
 20230921   03:36:32      0  11380     21    100      5      0      0 
 20230921   03:36:37      0  11642     21    100      6      0      0 
 20230921   03:36:42      0  11638     21    100      6      0      0 
 20230921   03:36:47      0  11638     21    100      5      0      0 
 20230921   03:36:52      0  11644     21    100      6      0      0 
 20230921   03:36:57      0  11534     21    100      5      0      0 
 20230921   03:37:02      0  11716     21    100      3      0      0 
 20230921   03:37:07      0  11716     21    100      3      0      0 
 20230921   03:37:12      0  11712     21    100      3      0      0 
 20230921   03:37:17      0  11708     21     98      4      0      0 
 20230921   03:37:22      0  11722     21    100      6      0      0 
 20230921   03:37:27      0  11366     21    100      5      0      0 
 20230921   03:37:32      0  11702     21    100      3      0      0 
 20230921   03:37:37      0  11708     21     80      5      0      0 
